title,sold price,solddate,link
HP 460W Power Supply For ML350 DL380 DL380P G8 G7 Servers + Crypto Mining,0.99,Sold  6 Sep 2022,https://www.ebay.com.au/itm/144698152296?hash=item21b0ae9568%3Ag%3AVhcAAOSwAMFideVU&amdata=enc%3AAQAHAAAAoMBJxPUghTU8riZvDcguNYpL47n7Hcw0fae%2B%2BeqoU8Q9CGh50Us%2FQMkfkiaDKu%2BugKwFGWbiQyF%2BTDHZ2RESROol96J%2FtJI0eyvkKNIICfWpQ9SZyL56oDtwQp58HwjRacawwy0v8oSUzlXcdEXYx4wnu%2Fkfg0LY9b32JqBJgaOIWRvJ4lNFyKrFrWeayryHe2xGH3ekKo%2B4R28ZE3ZmiFU%3D%7Ctkp%3ABk9SR9CWmvSEYQ&LH_Auction=%270%27
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,14.62,Sold  6 Sep 2022,https://www.ebay.com.au/itm/332692167004?hash=item4d75ff995c%3Ag%3AziwAAOSwbFhZbywX&amdata=enc%3AAQAHAAAAoM2A4DmzcHDed3VZxCga8ecVlAW3XtehvmqxLuVDGgG%2BC1YNvPBjwV500TgW5y7k1H6JInLSHsVjSHb1l%2FBFuS74dfmLhvULbsdPb8lkAP6GLJTnh5IQu1xID9jWAcKZJtxFh4rHHMtdXXCepyrzUssJrTroK3su3ku60Sj2eDZocrZqTo%2B5mHNTZRhXuNRsUbV8apoaPD%2F7de5AXbbU8to%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,10.99,Sold  4 Sep 2022,https://www.ebay.com.au/itm/163772789628?hash=item26219e737c%3Ag%3AOt4AAOSwHm9iWQvF&amdata=enc%3AAQAHAAAA4DYro7Z%2B8P7Eyys1Rh3DsUgkE3I6awLBYT3vy4O3FkDiJdmxwcUESTZDNrAZmQqUDvnCUrwZzTrq8DWGrFCmD784MF%2BbOmgODTd7s88GvoombC%2FRAwyqyfiXSKFpZElQbG6DE%2FRKeqirh8Y2aFYAdPw5UdrfzrsACODWAZjj9ajm%2FWrlM04Sy1cronZ1Ijhrh%2FbwaT2VJmbuSpHidDrjyWarNyY8aNuXwTo8vKsOz%2FiQzHb5Dd9mSTuQgN8reKHM9YlDp6DpkbF6y%2BpCKllnXWScQQWhs7IaJkyOPwl5AVJd%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
"647407-001 HP DL380p DL380e G8 3.5"" 12 x LFF Drive backplane DL380 Gen 8",99.0,Sold  29 Aug 2022,https://www.ebay.com.au/itm/224660906892?hash=item344ed5638c%3Ag%3Aa%7EcAAOSwoGRhde4t&amdata=enc%3AAQAHAAAAoB6%2Bqa2ETfgOeKfF0g1BjjuPBqr3SvNIdfKrzfhvaMdpzE6Cc4C6vP7Lvb0dMcJSFtAt5CiSAn9BCewIwc2r8ZnsvuM7jQR6mm%2BIEr3nLSzUnt7TBcq8ebBRqDEtIhgmgY5ngn8xJS8PCxv24%2FPkiAfECVpV324aXvyp5EjPp6K9XXqG%2FjXKVSZ68jKDuWSf9fQFe0RKPOiHEfDysyAbhEU%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
"HP 2.5"" G8 G9 Gen8 651687-001 SFF SAS SATA HDD Caddy DL380p DL360p with Chip LED",17.15,Sold  29 Aug 2022,https://www.ebay.com.au/itm/264330990546?hash=item3d8b5ad3d2%3Ag%3A2woAAOSw2F9c43OR&amdata=enc%3AAQAHAAAA4C%2FaluDTnOG%2FArL6EjHugE6l8Gre3SpXpDKELV5IGYkepAeV1u%2FPO7%2F8UOGjc3lyTkKY1suyELsEbg7nXk7kyTBeP7ziw7GSPudyxeNywYuEkt0v%2Fa6HunF8lG569tctA0UQDUdmwNXLK4fRl9z6BsVAY%2F1yqY1D7EU4HJHF3mBsk7MUCmcb4aXJ8tISGKCY9oFdjLqh3nBzjodAoFUuldzTJIARRnT1m2%2FaMeusQHVaWm6sFZ0iWHCA3sT%2BHpemue%2Fqw6nGUfKmA9P8CORU14us1n7Y9qtqxKDjE4aFY41A%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
HP Proliant DL380 G8 DL380p G8 DL380e 654577-001 662520-001 Server Cooling Fan,24.5,Sold  27 Aug 2022,https://www.ebay.com.au/itm/124264710935?hash=item1ceec10317%3Ag%3AzzMAAOSwf2dfEo4X&amdata=enc%3AAQAHAAAAoG%2BVuDl0xuaoapnnVi5vH7hJGVt25FcM0xZb3Qa96zEzMG6UOfPAw7hmQdRCZS4ivjnHGfJAs2aZOvekFBIcBeMGEwO9p9rDc3Xg6JA0ROxODslRwer2EKPQ5BzuzT4oQ%2FipuI4Y6wrbyxzn5tfY5Qictij3JkrJdRDmbZzmBb6EBI5H9QDfDVXhiUGRAL6Q3YS5leYlxPfSlrGaD3%2FjUPc%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
662520-001 - HP Server DL380P G8 fan module 654577-001,40.0,Sold  25 Aug 2022,https://www.ebay.com.au/itm/164624368075?epid=1142176089&hash=item26546081cb%3Ag%3AhvMAAOSwRetf8rpP&amdata=enc%3AAQAHAAAAoKW%2FAKYrWc%2BRBifUXu4l0KlA6wAuQEOjj6ezfd%2BFZOlcoEFRqtqNnmgqSgX5vOh3mrmz5CZqzIarH7N4Jqx9hko6i60TPlpM7NjqiPwWLBvN25LPcKX%2B%2FpczFsPb7LGJPVIjT81vNXHP3JkTngjB%2Fk38MbapnQKMIHV0Sty94WhYJaI96ph6rzsiEqcI9X2584PRB12j212Z2YEfrQDyZiw%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
HP 662522-001 PROLIANT DL380P G8 HEATSINK,29.64,Sold  23 Aug 2022,https://www.ebay.com.au/itm/173255412669?epid=623811844&hash=item2856d3cbbd%3Ag%3AEh4AAOSwi6JaxlaO&amdata=enc%3AAQAHAAAA4MKjNLYONIf%2B7bzntbYwoIe6E5HWlfaCJq5wP%2B%2FeYzBmevQ4NZ80JeTvJT3WaC6MsBsRUgh8bmipqHdKATu56TwWZD8vWwF3i7QDc3G31GYNligD9t95tH8eayQOSZ2wqmcS2heJ7IEdTTetaYt3la10cdtArWzbVfNAc5avH6rJ3osdPkVoAiuBCJ5OBXsWNaPD968by7PwkhHULWBr%2B0px4P%2BUYcG78BL20Fqoe109aJmjJT1gLB1xzemQRWW5ORxMOV7IMzbyfW2VVi87l%2BfQiuPvnim6ASIawHMaAMlS%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
"2.5"" Inch SATA SFF SAS HDD TRAY CADDY FOR HP ProLiant DL380P Gen8 Gen9 G8 G9",18.87,Sold  19 Aug 2022,https://www.ebay.com.au/itm/362050635581?hash=item544be6473d%3Ag%3A1xcAAOSwNC5ZeEeb&amdata=enc%3AAQAHAAAA4HaBFhK45MtftbP5RdnYCDH4%2FDw4YRBfgx5SkjXAHa6MCu5bEQLIG8rcar%2Bm6pqnwQ1PZJfr3yWA%2Fzk7MseTwt8S%2FeuBS81BUsb1rb%2BLrsHWVVNzErO1pRTSVlh4%2B5k%2FEhPbkj6YBdvVtAqq%2BYIF8GehhrG7m0TzGdc2I17WVpwZsTvInY6O3LcxNj9cX%2FkxQHWGoEJ9jCgXgUTiGbkj5KFUeD8gW%2BVzDSbwmsy4E6EhHhgbj9%2FVER%2BAX%2FtZUcCF%2FnS910Fm3FAwodWqnsdV6fHH4gTeV52acBGyGvF51gzm%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
"8X 651687-001 for HP DL380p G8 G9 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001",172.0,Sold  8 Aug 2022,https://www.ebay.com.au/itm/294318001980?hash=item4486b84f3c%3Ag%3A%7ECQAAOSwreZhDQ57&amdata=enc%3AAQAHAAAAoJBLDF2X%2FSz0gshYCFdqk%2FJgj9oz2tGn07piXNEmxsGvGDcPkzelpHmp%2FLPMpTbio0A%2BEgtEfmcEsisqGN4YCAEF8YHLu5qxjFDXxhDxnZCxtNxe7YMXykEXckdKNfbWfj7Ar%2B%2Bc4dkvXOD0fYq7fGl4b2ADoxNzMqc7fLbLOiZbeLQPxfRNUQHSzqE3upJHObziTZe7FNoSzUQDMjdClBg%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
DL380p DL380 G8 Gen8 2 x E5-2650 32Gb  RAID,56.0,Sold  5 Aug 2022,https://www.ebay.com.au/itm/363924675900?hash=item54bb99dd3c%3Ag%3Ao8cAAOSw1LliBJv5&amdata=enc%3AAQAHAAAAoOjQ3Dax283TM3iP%2Bc8uOzMZqtVC8G0KAbiAsnEaF9VRzTHRWlMslSQT2Gj2IUDTvFEo8jSEbHCdnx9tHia7OgZKBjIKpcszw20Mauo1nvszWwIiiTswmPYi7qVEqJdAAehDLAfL4lKUPHcuxxvlpp8Cplww7Z31YVtBpD9Ry1Xi4teT3tGilbFVOa4FklHTvR72%2BCqf8k5NLS5EzqfAybs%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
DL380p DL380 G8 Gen8 2 x E5-2670 32Gb P420i,75.0,Sold  5 Aug 2022,https://www.ebay.com.au/itm/363924671631?hash=item54bb99cc8f%3Ag%3Ao8cAAOSw1LliBJv5&amdata=enc%3AAQAHAAAAoHn%2FmPlEb5EeSK0sw%2BNQM8QCS3JHK08ZlmTm3KpFniCNumRqDxgN5W%2F2OBkILw3Pwz3yXigB%2BGukOxrtavFnigEfgStSahJdGbQ1qDlzXumtNfs9L3IgWT9doJ1Z%2BDB1URV1faaLd2iqiEq4Ud1lv%2BQC3lwyH16ty63vnCNKmmQvLC7917Zs%2BwzlZ9RROmEqz3mRwkgQ5Fu%2BKGIRvhaZJaE%3D%7Ctkp%3ABk9SR9KWmvSEYQ&LH_Auction=%270%27
